placeDcid,placeName,Date:Count_Person_Years16Onwards_WorkedFromHome_WorkCommute_Employed,Value:Count_Person_Years16Onwards_WorkedFromHome_WorkCommute_Employed,Source:Count_Person_Years16Onwards_WorkedFromHome_WorkCommute_Employed
geoId/31071,Garfield County,2022,32.096,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/31073,Gosper County,2022,33.855,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/31075,Grant County,2022,65.016,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/31077,Greeley County,2022,118.32,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/31079,Hall County,2022,888.415,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/31081,Hamilton County,2022,375.52,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/31083,Harlan County,2022,75.429,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/31085,Hayes County,2022,70.028,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/31087,Hitchcock County,2022,85.576,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/31089,Holt County,2022,554.581,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/31091,Hooker County,2022,48.96,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/31093,Howard County,2022,216.852,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/31095,Jefferson County,2022,198.824,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/31097,Johnson County,2022,108.579,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/31099,Kearney County,2022,228.624,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/31101,Keith County,2022,319.6,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/31103,Keya Paha County,2022,59.976,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/31105,Kimball County,2022,82.416,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/31107,Knox County,2022,377.28,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/31109,Lancaster County,2022,15585.39,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/31111,Lincoln County,2022,524.384,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/31113,Logan County,2022,74.214,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/31115,Loup County,2022,26.88,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/31117,McPherson County,2022,53.928,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/31119,Madison County,2022,844.308,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/31121,Merrick County,2022,182.4,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/31123,Morrill County,2022,177.418,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/31125,Nance County,2022,213.731,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/31127,Nemaha County,2022,127.48,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/31129,Nuckolls County,2022,160.05,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/31131,Otoe County,2022,509.888,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/31133,Pawnee County,2022,125.069,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/31135,Perkins County,2022,100.394,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/31137,Phelps County,2022,164.502,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/31139,Pierce County,2022,357.445,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/31141,Platte County,2022,932.482,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/31143,Polk County,2022,281.715,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/31145,Red Willow County,2022,206.076,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/31147,Richardson County,2022,211.7,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/31149,Rock County,2022,91,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/31151,Saline County,2022,335.952,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/31153,Sarpy County,2022,11029.56,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/31155,Saunders County,2022,922.404,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/31157,Scotts Bluff County,2022,933.02,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/31159,Seward County,2022,516.824,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/31161,Sheridan County,2022,218.5,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/31163,Sherman County,2022,117.777,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/31165,Sioux County,2022,56.166,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/31167,Stanton County,2022,307.9,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/31169,Thayer County,2022,117.845,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/31171,Thomas County,2022,53.152,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/31173,Thurston County,2022,142.128,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/31175,Valley County,2022,134.603,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/31177,Washington County,2022,1063.594,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/31179,Wayne County,2022,584.2,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/31181,Webster County,2022,101.21,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/31183,Wheeler County,2022,57.834,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/31185,York County,2022,453.156,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/32001,Churchill County,2022,592.161,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/32003,Clark County,2022,95726.92,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/32005,Douglas County,2022,2198.768,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/32007,Elko County,2022,1191.676,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/32009,Esmeralda County,2022,48.831,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/32011,Eureka County,2022,61.953,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/32013,Humboldt County,2022,719.488,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/32015,Lander County,2022,7.005,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/32017,Lincoln County,2022,199.771,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/32019,Lyon County,2022,1834.214,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/32021,Mineral County,2022,54.384,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/32023,Nye County,2022,1324.16,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/32027,Pershing County,2022,173.391,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/32029,Storey County,2022,139.256,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/32031,Washoe County,2022,22970.498,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/32033,White Pine County,2022,270.96,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/32510,Carson City,2022,1841.955,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/33001,Belknap County,2022,3214.4,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/33003,Carroll County,2022,2979.118,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/33005,Cheshire County,2022,4256.184,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/33007,Coos County,2022,1097.148,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/33009,Grafton County,2022,5715.108,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/33011,Hillsborough County,2022,32238.548,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/33013,Merrimack County,2022,9531.533,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/33015,Rockingham County,2022,25777.5,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/33017,Strafford County,2022,8901.504,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/33019,Sullivan County,2022,1644.811,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/34001,Atlantic County,2022,9105.696,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/34003,Bergen County,2022,70014.265,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/34005,Burlington County,2022,29325.875,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/34007,Camden County,2022,29519.116,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/34009,Cape May County,2022,3119.396,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/34011,Cumberland County,2022,2946.624,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/34013,Essex County,2022,49907.088,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/34015,Gloucester County,2022,17197.922,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/34017,Hudson County,2022,58185.915,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/34019,Hunterdon County,2022,11847.115,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/34021,Mercer County,2022,28262.52,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/34023,Middlesex County,2022,58467.014,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/34025,Monmouth County,2022,47783.085,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/34027,Morris County,2022,44856.72,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/34029,Ocean County,2022,26674.164,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/34031,Passaic County,2022,21180.94,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/34033,Salem County,2022,2124.75,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/34035,Somerset County,2022,32306.994,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/34037,Sussex County,2022,9179.181,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/34039,Union County,2022,32808.58,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/34041,Warren County,2022,5424.496,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/35001,Bernalillo County,2022,35611.908,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/35003,Catron County,2022,192.2,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/35005,Chaves County,2022,909.195,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/35006,Cibola County,2022,742.728,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/35007,Colfax County,2022,549.339,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/35009,Curry County,2022,582.228,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/35011,De Baca County,2022,13.718,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/35013,Doña Ana County,2022,6862.65,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/35015,Eddy County,2022,1512.112,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/35017,Grant County,2022,1265.03,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/35019,Guadalupe County,2022,76.3,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/35021,Harding County,2022,17.886,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/35023,Hidalgo County,2022,89.595,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/35025,Lea County,2022,994.026,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/35027,Lincoln County,2022,1117.92,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/35028,Los Alamos County,2022,1203.246,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/35029,Luna County,2022,539.352,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/35031,McKinley County,2022,2464.904,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/35033,Mora County,2022,171.872,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/35035,Otero County,2022,1286.544,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/35037,Quay County,2022,174.522,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/35039,Rio Arriba County,2022,1211.149,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/35041,Roosevelt County,2022,329.536,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/35043,Sandoval County,2022,8421.751,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/35045,San Juan County,2022,2136.768,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/35047,San Miguel County,2022,1242.54,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/35049,Santa Fe County,2022,10611.9,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/35051,Sierra County,2022,312.048,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/35053,Socorro County,2022,867.74,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/35055,Taos County,2022,2081.4,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/35057,Torrance County,2022,537.669,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/35059,Union County,2022,90.735,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/35061,Valencia County,2022,2248.194,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/36001,Albany County,2022,18428.202,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/36003,Allegany County,2022,1158.085,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/36005,Bronx County,2022,38371.312,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/36007,Broome County,2022,5935.23,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/36009,Cattaraugus County,2022,2209.184,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/36011,Cayuga County,2022,2181.184,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/36013,Chautauqua County,2022,3285.521,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/36015,Chemung County,2022,2101.875,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/36017,Chenango County,2022,1418.208,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/36019,Clinton County,2022,2246.272,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/36021,Columbia County,2022,4060.28,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/36023,Cortland County,2022,1426.509,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/36025,Delaware County,2022,1923.618,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/36027,Dutchess County,2022,17578.759,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/36029,Erie County,2022,44159.638,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/36031,Essex County,2022,1670.625,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/36033,Franklin County,2022,1188.999,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/36035,Fulton County,2022,1287.576,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/36037,Genesee County,2022,1497.091,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/36039,Greene County,2022,2288.73,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/36041,Hamilton County,2022,351.234,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/36043,Herkimer County,2022,2086.048,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/36045,Jefferson County,2022,3411.828,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/36047,Brooklyn,2022,178528.362,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/36049,Lewis County,2022,828.996,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/36051,Livingston County,2022,2032.992,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/36053,Madison County,2022,2683.95,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/36055,Monroe County,2022,42782.571,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/36057,Montgomery County,2022,1646.54,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/36059,Nassau County,2022,84132.786,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/36061,Manhattan,2022,179383.564,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/36063,Niagara County,2022,7688.148,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/36065,Oneida County,2022,8434.272,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/36067,Onondaga County,2022,22005.126,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/36069,Ontario County,2022,5428.3,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/36071,Orange County,2022,18347.2,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/36073,Orleans County,2022,1472.94,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/36075,Oswego County,2022,3515.226,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/36077,Otsego County,2022,2287.18,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/36079,Putnam County,2022,5694.092,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/36081,Queens County,2022,106825.536,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/36083,Rensselaer County,2022,8687.58,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/36085,Richmond County,2022,18573.996,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/36087,Rockland County,2022,15912.71,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/36089,St. Lawrence County,2022,2757.321,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/36091,Saratoga County,2022,16274.94,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/36093,Schenectady County,2022,7576.818,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/36095,Schoharie County,2022,1273.7,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/36097,Schuyler County,2022,654.524,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/36099,Seneca County,2022,1057.04,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/36101,Steuben County,2022,2887.92,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/36103,Suffolk County,2022,71992.438,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/36105,Sullivan County,2022,3260.166,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/36107,Tioga County,2022,1568.35,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/36109,Tompkins County,2022,7722.72,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/36111,Ulster County,2022,11905.138,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/36113,Warren County,2022,2368.275,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/36115,Washington County,2022,1943.55,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/36117,Wayne County,2022,3247.936,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/36119,Westchester County,2022,73744.776,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/36121,Wyoming County,2022,997.36,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/36123,Yates County,2022,1300.764,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37001,Alamance County,2022,6790.476,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37003,Alexander County,2022,570.564,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37005,Alleghany County,2022,351.945,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37007,Anson County,2022,445.38,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37009,Ashe County,2022,937.67,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37011,Avery County,2022,447.048,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37013,Beaufort County,2022,1355.461,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37015,Bertie County,2022,160.602,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37017,Bladen County,2022,570.618,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37019,Brunswick County,2022,5922.878,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37021,Buncombe County,2022,18730.512,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37023,Burke County,2022,1901.788,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37025,Cabarrus County,2022,15881.28,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37027,Caldwell County,2022,1905.336,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37029,Camden County,2022,588.06,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37031,Carteret County,2022,2556.8,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37033,Caswell County,2022,424.35,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37035,Catawba County,2022,4753.92,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37037,Chatham County,2022,6188.451,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37039,Cherokee County,2022,938.995,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37041,Chowan County,2022,224.92,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37043,Clay County,2022,314.208,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37045,Cleveland County,2022,2419.935,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37047,Columbus County,2022,813.516,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37049,Craven County,2022,2875.648,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37051,Cumberland County,2022,8455.205,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37053,Currituck County,2022,1057.904,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37055,Dare County,2022,2322.644,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37057,Davidson County,2022,5818.736,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37059,Davie County,2022,1277.892,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37061,Duplin County,2022,927.168,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37063,Durham County,2022,29828.04,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37065,Edgecombe County,2022,1221.281,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37067,Forsyth County,2022,18628.334,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37069,Franklin County,2022,3012.982,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37071,Gaston County,2022,8749.482,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37073,Gates County,2022,152.286,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37075,Graham County,2022,70.104,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37077,Granville County,2022,2468.44,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37079,Greene County,2022,320.84,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37081,Guilford County,2022,26290.398,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37083,Halifax County,2022,1072.14,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37085,Harnett County,2022,3180.925,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37087,Haywood County,2022,1902.18,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37089,Henderson County,2022,4343.787,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37091,Hertford County,2022,295.225,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37093,Hoke County,2022,1358.847,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37095,Hyde County,2022,50.35,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37097,Iredell County,2022,10998.295,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37099,Jackson County,2022,962.374,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37101,Johnston County,2022,11603.486,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
geoId/37103,Jones County,2022,144.97,https://data.census.gov/table?q=S0801&tid=ACSST5Y2016.S0801
