placeDcid,placeName,Date:Count_Household_With0AvailableVehicles,Value:Count_Household_With0AvailableVehicles,Source:Count_Household_With0AvailableVehicles,Date:Count_Household_With1AvailableVehicles,Value:Count_Household_With1AvailableVehicles,Source:Count_Household_With1AvailableVehicles,Date:Count_Household_With2AvailableVehicles,Value:Count_Household_With2AvailableVehicles,Source:Count_Household_With2AvailableVehicles,Date:Count_Household_With3AvailableVehicles,Value:Count_Household_With3AvailableVehicles,Source:Count_Household_With3AvailableVehicles
geoId/27059,Isanti County,2022,508,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3993,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,5420,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3405,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/27061,Itasca County,2022,1008,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,5030,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,7371,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3110,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/27063,Jackson County,2022,213,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1200,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1569,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,901,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/27065,Kanabec County,2022,296,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1471,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2390,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1460,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/27067,Kandiyohi County,2022,949,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4616,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,6894,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3198,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/27069,Kittson County,2022,80,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,433,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,672,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,334,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/27071,Koochiching County,2022,394,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1590,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2205,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,990,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/27073,Lac qui Parle County,2022,97,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,691,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1096,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,593,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/27075,Lake County,2022,218,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1459,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1935,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,977,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/27077,Lake of the Woods County,2022,39,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,429,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,548,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,428,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/27079,Le Sueur County,2022,320,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2452,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4197,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2428,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/27081,Lincoln County,2022,74,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,630,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,836,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,518,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/27083,Lyon County,2022,724,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3105,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3602,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1781,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/27085,McLeod County,2022,591,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4259,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,5963,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2572,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/27087,Mahnomen County,2022,154,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,603,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,570,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,314,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/27089,Marshall County,2022,146,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,901,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1363,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,822,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/27091,Martin County,2022,540,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2775,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3137,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1508,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/27093,Meeker County,2022,416,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2106,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3483,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1830,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/27095,Mille Lacs County,2022,704,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2736,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3608,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2126,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/27097,Morrison County,2022,713,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3277,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4935,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2907,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/27099,Mower County,2022,930,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4712,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,5902,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2862,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/27101,Murray County,2022,144,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,862,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1292,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,813,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/27103,Nicollet County,2022,680,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3754,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,5402,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2053,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/27105,Nobles County,2022,548,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2138,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2613,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1416,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/27107,Norman County,2022,136,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,650,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1006,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,505,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/27109,Olmsted County,2022,4442,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,20943,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,27166,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,9646,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/27111,Otter Tail County,2022,1390,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,6288,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,9582,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,5001,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/27113,Pennington County,2022,290,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1865,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2452,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,959,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/27115,Pine County,2022,700,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2631,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4072,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2445,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/27117,Pipestone County,2022,221,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1227,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1332,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,690,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/27119,Polk County,2022,814,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3282,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4780,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2383,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/27121,Pope County,2022,227,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1191,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1879,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1045,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/27123,Ramsey County,2022,22413,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,80271,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,80139,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,23310,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/27125,Red Lake County,2022,74,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,354,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,600,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,385,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/27127,Redwood County,2022,258,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1669,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2396,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1137,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/27129,Renville County,2022,369,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1415,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2229,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1306,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/27131,Rice County,2022,1156,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,6356,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,9442,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4134,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/27133,Rock County,2022,241,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,764,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1561,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,734,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/27135,Roseau County,2022,313,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1450,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2144,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1266,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/27137,St. Louis County,2022,7310,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,26291,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,31618,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,13671,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/27139,Scott County,2022,1566,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,11113,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,24195,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,10744,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/27141,Sherburne County,2022,1410,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,6701,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,13674,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,8348,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/27143,Sibley County,2022,292,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1302,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2163,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1229,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/27145,Stearns County,2022,3399,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,17985,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,23536,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,10559,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/27147,Steele County,2022,1115,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3995,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,5441,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3077,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/27149,Stevens County,2022,164,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1135,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1489,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,670,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/27151,Swift County,2022,191,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1288,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1586,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,678,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/27153,Todd County,2022,596,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2134,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3755,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2104,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/27155,Traverse County,2022,74,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,444,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,501,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,277,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/27157,Wabasha County,2022,437,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2468,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3324,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2086,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/27159,Wadena County,2022,522,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1484,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1831,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1227,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/27161,Waseca County,2022,249,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1884,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3013,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1350,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/27163,Washington County,2022,4181,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,24691,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,46344,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,18085,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/27165,Watonwan County,2022,280,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1039,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1494,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,885,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/27167,Wilkin County,2022,140,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,663,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1070,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,509,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/27169,Winona County,2022,1468,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,6348,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,7825,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3141,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/27171,Wright County,2022,1430,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,11697,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,21632,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,11532,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/27173,Yellow Medicine County,2022,214,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,862,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1528,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,844,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/28001,Adams County,2022,1004,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4840,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3743,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1385,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/28003,Alcorn County,2022,1082,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4479,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4911,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2091,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/28005,Amite County,2022,444,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2202,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2165,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,642,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/28007,Attala County,2022,510,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2154,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2006,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,998,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/28009,Benton County,2022,193,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,944,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1165,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,639,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/28011,Bolivar County,2022,1259,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4423,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3945,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1444,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/28013,Calhoun County,2022,423,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1734,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1986,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,994,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/28015,Carroll County,2022,205,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1442,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1683,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,645,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/28017,Chickasaw County,2022,645,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2005,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2588,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1064,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/28019,Choctaw County,2022,204,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,948,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1439,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,633,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/28021,Claiborne County,2022,315,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,769,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,785,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,646,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/28023,Clarke County,2022,418,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1815,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2178,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1162,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/28025,Clay County,2022,605,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2513,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2565,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1142,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/28027,Coahoma County,2022,1010,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3320,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2564,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1024,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/28029,Copiah County,2022,733,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2944,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3771,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1554,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/28031,Covington County,2022,450,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2444,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2850,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,804,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/28033,DeSoto County,2022,2520,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,16308,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,28114,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,13662,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/28035,Forrest County,2022,2345,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,10690,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,10160,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3934,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/28037,Franklin County,2022,99,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1144,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1040,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,491,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/28039,George County,2022,546,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2509,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3208,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1674,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/28041,Greene County,2022,280,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1290,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1080,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,803,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/28043,Grenada County,2022,578,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2573,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3360,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1199,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/28045,Hancock County,2022,732,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,6451,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,7692,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2896,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/28047,Harrison County,2022,4710,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,29126,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,28610,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,12625,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/28049,Hinds County,2022,6459,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,33419,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,30524,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,12333,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/28051,Holmes County,2022,875,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2240,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1567,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,618,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/28053,Humphreys County,2022,364,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1164,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,974,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,357,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/28055,Issaquena County,2022,68,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,109,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,130,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,57,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
